url_api,tahun,kode_daerah
https://isb.lkpp.go.id/isb-2/api/b111f7d3-2f02-49d6-a6cf-16df191a80f7/json/12109/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2024,D211
https://isb.lkpp.go.id/isb-2/api/9640941b-032b-4858-a91c-259c1e703ec5/json/12112/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2022,D211
https://isb.lkpp.go.id/isb-2/api/9640941b-032b-4858-a91c-259c1e703ec5/json/12112/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2023,D211
https://isb.lkpp.go.id/isb-2/api/9640941b-032b-4858-a91c-259c1e703ec5/json/12112/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2024,D211
https://isb.lkpp.go.id/isb-2/api/4610f52b-28c6-45ac-b6f9-4cd85a81b671/json/12122/RUP-MasterSatker/tipe/12:12/parameter,2022,D211
https://isb.lkpp.go.id/isb-2/api/4610f52b-28c6-45ac-b6f9-4cd85a81b671/json/12122/RUP-MasterSatker/tipe/12:12/parameter,2023,D211
https://isb.lkpp.go.id/isb-2/api/4610f52b-28c6-45ac-b6f9-4cd85a81b671/json/12122/RUP-MasterSatker/tipe/12:12/parameter,2024,D211
https://isb.lkpp.go.id/isb-2/api/b51fc850-69f1-449e-94b8-6aaa295ed9b9/json/12147/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2022,D211
https://isb.lkpp.go.id/isb-2/api/b51fc850-69f1-449e-94b8-6aaa295ed9b9/json/12147/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2023,D211
https://isb.lkpp.go.id/isb-2/api/b51fc850-69f1-449e-94b8-6aaa295ed9b9/json/12147/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2024,D211
https://isb.lkpp.go.id/isb-2/api/58dc4d1c-9dca-4587-8d0c-ee2e46e0b6b8/json/12160/RUP-SubKegiatanMaster/tipe/4:12/parameter,2022,D552
https://isb.lkpp.go.id/isb-2/api/58dc4d1c-9dca-4587-8d0c-ee2e46e0b6b8/json/12160/RUP-SubKegiatanMaster/tipe/4:12/parameter,2023,D552
https://isb.lkpp.go.id/isb-2/api/58dc4d1c-9dca-4587-8d0c-ee2e46e0b6b8/json/12160/RUP-SubKegiatanMaster/tipe/4:12/parameter,2024,D552
https://isb.lkpp.go.id/isb-2/api/5cc5ef08-ce37-4b63-b78d-fd56ee323565/json/12151/RUP-KegiatanMaster/tipe/4:12/parameter,2022,D552
https://isb.lkpp.go.id/isb-2/api/5cc5ef08-ce37-4b63-b78d-fd56ee323565/json/12151/RUP-KegiatanMaster/tipe/4:12/parameter,2023,D552
https://isb.lkpp.go.id/isb-2/api/5cc5ef08-ce37-4b63-b78d-fd56ee323565/json/12151/RUP-KegiatanMaster/tipe/4:12/parameter,2024,D552
https://isb.lkpp.go.id/isb-2/api/684468d5-3be7-4325-8776-ebea873859d5/json/12191/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2022,D552
https://isb.lkpp.go.id/isb-2/api/684468d5-3be7-4325-8776-ebea873859d5/json/12191/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2023,D552
https://isb.lkpp.go.id/isb-2/api/684468d5-3be7-4325-8776-ebea873859d5/json/12191/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2024,D552
https://isb.lkpp.go.id/isb-2/api/497d58d3-8dee-4555-b5c1-0b1a53115299/json/12159/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2022,D552
https://isb.lkpp.go.id/isb-2/api/497d58d3-8dee-4555-b5c1-0b1a53115299/json/12159/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2023,D552
https://isb.lkpp.go.id/isb-2/api/497d58d3-8dee-4555-b5c1-0b1a53115299/json/12159/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2024,D552
https://isb.lkpp.go.id/isb-2/api/e0fedd5d-288f-466f-bd44-bcd570b911a8/json/12169/RUP-ProgramMaster/tipe/4:12/parameter,2022,D552
https://isb.lkpp.go.id/isb-2/api/e0fedd5d-288f-466f-bd44-bcd570b911a8/json/12169/RUP-ProgramMaster/tipe/4:12/parameter,2023,D552
https://isb.lkpp.go.id/isb-2/api/e0fedd5d-288f-466f-bd44-bcd570b911a8/json/12169/RUP-ProgramMaster/tipe/4:12/parameter,2024,D552
https://isb.lkpp.go.id/isb-2/api/02cee2d0-1a7c-4a54-9ac3-5afdb4af293f/json/12192/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2022,D552
https://isb.lkpp.go.id/isb-2/api/02cee2d0-1a7c-4a54-9ac3-5afdb4af293f/json/12192/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2023,D552
https://isb.lkpp.go.id/isb-2/api/02cee2d0-1a7c-4a54-9ac3-5afdb4af293f/json/12192/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2024,D552
https://isb.lkpp.go.id/isb-2/api/ca15f614-a345-4c88-8527-77eb341f2a97/json/12158/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2022,D552
https://isb.lkpp.go.id/isb-2/api/ca15f614-a345-4c88-8527-77eb341f2a97/json/12158/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2023,D552
https://isb.lkpp.go.id/isb-2/api/ca15f614-a345-4c88-8527-77eb341f2a97/json/12158/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2024,D552
https://isb.lkpp.go.id/isb-2/api/ee3d9887-927d-4edf-9020-14b20d4d123c/json/12161/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2022,D552
https://isb.lkpp.go.id/isb-2/api/ee3d9887-927d-4edf-9020-14b20d4d123c/json/12161/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2023,D552
https://isb.lkpp.go.id/isb-2/api/ee3d9887-927d-4edf-9020-14b20d4d123c/json/12161/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2024,D552
https://isb.lkpp.go.id/isb-2/api/6a2fa946-fd62-44e6-9d1f-9c3c9b5f9ee4/json/12171/RUP-MasterSatker/tipe/12:12/parameter,2022,D552
https://isb.lkpp.go.id/isb-2/api/6a2fa946-fd62-44e6-9d1f-9c3c9b5f9ee4/json/12171/RUP-MasterSatker/tipe/12:12/parameter,2023,D552
https://isb.lkpp.go.id/isb-2/api/6a2fa946-fd62-44e6-9d1f-9c3c9b5f9ee4/json/12171/RUP-MasterSatker/tipe/12:12/parameter,2024,D552
https://isb.lkpp.go.id/isb-2/api/dc613579-3241-4371-9c2e-a2f95b893283/json/12196/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2022,D552
https://isb.lkpp.go.id/isb-2/api/dc613579-3241-4371-9c2e-a2f95b893283/json/12196/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2023,D552
https://isb.lkpp.go.id/isb-2/api/dc613579-3241-4371-9c2e-a2f95b893283/json/12196/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2024,D552
https://isb.lkpp.go.id/isb-2/api/0bd0c5fb-171a-4c12-a2c0-f6fc1759337a/json/11556/RUP-SubKegiatanMaster/tipe/4:12/parameter,2022,D201
https://isb.lkpp.go.id/isb-2/api/0bd0c5fb-171a-4c12-a2c0-f6fc1759337a/json/11556/RUP-SubKegiatanMaster/tipe/4:12/parameter,2023,D201
https://isb.lkpp.go.id/isb-2/api/0bd0c5fb-171a-4c12-a2c0-f6fc1759337a/json/11556/RUP-SubKegiatanMaster/tipe/4:12/parameter,2024,D201
https://isb.lkpp.go.id/isb-2/api/d8663bfe-d238-4e0d-8324-afbf608dece3/json/11547/RUP-KegiatanMaster/tipe/4:12/parameter,2022,D201
https://isb.lkpp.go.id/isb-2/api/d8663bfe-d238-4e0d-8324-afbf608dece3/json/11547/RUP-KegiatanMaster/tipe/4:12/parameter,2023,D201
https://isb.lkpp.go.id/isb-2/api/d8663bfe-d238-4e0d-8324-afbf608dece3/json/11547/RUP-KegiatanMaster/tipe/4:12/parameter,2024,D201
https://isb.lkpp.go.id/isb-2/api/50405646-142c-4c6b-b580-b2c4902d398f/json/11591/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2022,D201
https://isb.lkpp.go.id/isb-2/api/50405646-142c-4c6b-b580-b2c4902d398f/json/11591/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2023,D201
https://isb.lkpp.go.id/isb-2/api/50405646-142c-4c6b-b580-b2c4902d398f/json/11591/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2024,D201
https://isb.lkpp.go.id/isb-2/api/eae2d830-4dbc-4f9c-b41e-1b99aa0e912e/json/11555/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2022,D201
https://isb.lkpp.go.id/isb-2/api/eae2d830-4dbc-4f9c-b41e-1b99aa0e912e/json/11555/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2023,D201
https://isb.lkpp.go.id/isb-2/api/eae2d830-4dbc-4f9c-b41e-1b99aa0e912e/json/11555/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2024,D201
https://isb.lkpp.go.id/isb-2/api/218aad1d-a649-42b4-80f5-bd5a2f139a2e/json/11566/RUP-ProgramMaster/tipe/4:12/parameter,2022,D201
https://isb.lkpp.go.id/isb-2/api/218aad1d-a649-42b4-80f5-bd5a2f139a2e/json/11566/RUP-ProgramMaster/tipe/4:12/parameter,2023,D201
https://isb.lkpp.go.id/isb-2/api/218aad1d-a649-42b4-80f5-bd5a2f139a2e/json/11566/RUP-ProgramMaster/tipe/4:12/parameter,2024,D201
https://isb.lkpp.go.id/isb-2/api/15601767-f760-424a-b893-a0695cafa272/json/11592/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2022,D201
https://isb.lkpp.go.id/isb-2/api/15601767-f760-424a-b893-a0695cafa272/json/11592/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2023,D201
https://isb.lkpp.go.id/isb-2/api/15601767-f760-424a-b893-a0695cafa272/json/11592/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2024,D201
https://isb.lkpp.go.id/isb-2/api/71fab6b4-4358-497d-847a-7d9c6ccc68f8/json/11554/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2022,D201
https://isb.lkpp.go.id/isb-2/api/71fab6b4-4358-497d-847a-7d9c6ccc68f8/json/11554/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2023,D201
https://isb.lkpp.go.id/isb-2/api/71fab6b4-4358-497d-847a-7d9c6ccc68f8/json/11554/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2024,D201
https://isb.lkpp.go.id/isb-2/api/b4e6bd3c-7f9b-4fd5-bee7-344c15b1fb05/json/11557/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2022,D201
https://isb.lkpp.go.id/isb-2/api/b4e6bd3c-7f9b-4fd5-bee7-344c15b1fb05/json/11557/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2023,D201
https://isb.lkpp.go.id/isb-2/api/b4e6bd3c-7f9b-4fd5-bee7-344c15b1fb05/json/11557/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2024,D201
https://isb.lkpp.go.id/isb-2/api/17287b83-4ff1-462b-ad63-0193a324089a/json/11568/RUP-MasterSatker/tipe/12:12/parameter,2022,D201
https://isb.lkpp.go.id/isb-2/api/17287b83-4ff1-462b-ad63-0193a324089a/json/11568/RUP-MasterSatker/tipe/12:12/parameter,2023,D201
https://isb.lkpp.go.id/isb-2/api/17287b83-4ff1-462b-ad63-0193a324089a/json/11568/RUP-MasterSatker/tipe/12:12/parameter,2024,D201
https://isb.lkpp.go.id/isb-2/api/74929947-0837-48f9-99c4-852ebc2fdaf1/json/11586/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2022,D201
https://isb.lkpp.go.id/isb-2/api/74929947-0837-48f9-99c4-852ebc2fdaf1/json/11586/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2023,D201
https://isb.lkpp.go.id/isb-2/api/74929947-0837-48f9-99c4-852ebc2fdaf1/json/11586/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2024,D201
https://isb.lkpp.go.id/isb-2/api/7e64ea83-761a-4046-8d35-6678c7d0b8c7/json/9354/RUP-SubKegiatanMaster/tipe/4:12/parameter,2022,D236
https://isb.lkpp.go.id/isb-2/api/7e64ea83-761a-4046-8d35-6678c7d0b8c7/json/9354/RUP-SubKegiatanMaster/tipe/4:12/parameter,2023,D236
https://isb.lkpp.go.id/isb-2/api/7e64ea83-761a-4046-8d35-6678c7d0b8c7/json/9354/RUP-SubKegiatanMaster/tipe/4:12/parameter,2024,D236
https://isb.lkpp.go.id/isb-2/api/3087d403-bc8c-4deb-beab-8d0da67dacbd/json/9345/RUP-KegiatanMaster/tipe/4:12/parameter,2022,D236
https://isb.lkpp.go.id/isb-2/api/3087d403-bc8c-4deb-beab-8d0da67dacbd/json/9345/RUP-KegiatanMaster/tipe/4:12/parameter,2023,D236
https://isb.lkpp.go.id/isb-2/api/3087d403-bc8c-4deb-beab-8d0da67dacbd/json/9345/RUP-KegiatanMaster/tipe/4:12/parameter,2024,D236
https://isb.lkpp.go.id/isb-2/api/31d95dc0-463f-476c-978c-ffebb8ecef4e/json/9388/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2022,D236
https://isb.lkpp.go.id/isb-2/api/31d95dc0-463f-476c-978c-ffebb8ecef4e/json/9388/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2023,D236
https://isb.lkpp.go.id/isb-2/api/31d95dc0-463f-476c-978c-ffebb8ecef4e/json/9388/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2024,D236
https://isb.lkpp.go.id/isb-2/api/f800e5a3-2b4b-4b52-af04-4dd20953fda8/json/9352/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2022,D236
https://isb.lkpp.go.id/isb-2/api/f800e5a3-2b4b-4b52-af04-4dd20953fda8/json/9352/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2023,D236
https://isb.lkpp.go.id/isb-2/api/f800e5a3-2b4b-4b52-af04-4dd20953fda8/json/9352/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2024,D236
https://isb.lkpp.go.id/isb-2/api/bcb54580-0ec4-442e-b581-c0f27ea59c31/json/9365/RUP-ProgramMaster/tipe/4:12/parameter,2022,D236
https://isb.lkpp.go.id/isb-2/api/bcb54580-0ec4-442e-b581-c0f27ea59c31/json/9365/RUP-ProgramMaster/tipe/4:12/parameter,2023,D236
https://isb.lkpp.go.id/isb-2/api/bcb54580-0ec4-442e-b581-c0f27ea59c31/json/9365/RUP-ProgramMaster/tipe/4:12/parameter,2024,D236
https://isb.lkpp.go.id/isb-2/api/8fa244e8-d980-46c9-8dd7-0dff2716871b/json/9390/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2022,D236
https://isb.lkpp.go.id/isb-2/api/8fa244e8-d980-46c9-8dd7-0dff2716871b/json/9390/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2023,D236
https://isb.lkpp.go.id/isb-2/api/8fa244e8-d980-46c9-8dd7-0dff2716871b/json/9390/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2024,D236
https://isb.lkpp.go.id/isb-2/api/51fc473f-3cad-4030-a649-be0948f8c38e/json/9351/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2022,D236
https://isb.lkpp.go.id/isb-2/api/51fc473f-3cad-4030-a649-be0948f8c38e/json/9351/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2023,D236
https://isb.lkpp.go.id/isb-2/api/51fc473f-3cad-4030-a649-be0948f8c38e/json/9351/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2024,D236
https://isb.lkpp.go.id/isb-2/api/cef78066-448e-481a-a252-ff8a5cd814d5/json/9355/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2022,D236
https://isb.lkpp.go.id/isb-2/api/cef78066-448e-481a-a252-ff8a5cd814d5/json/9355/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2023,D236
https://isb.lkpp.go.id/isb-2/api/cef78066-448e-481a-a252-ff8a5cd814d5/json/9355/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2024,D236
https://isb.lkpp.go.id/isb-2/api/41dde050-e0b3-478f-b13a-0d5907002ca2/json/9367/RUP-MasterSatker/tipe/12:12/parameter,2022,D236
https://isb.lkpp.go.id/isb-2/api/41dde050-e0b3-478f-b13a-0d5907002ca2/json/9367/RUP-MasterSatker/tipe/12:12/parameter,2023,D236
https://isb.lkpp.go.id/isb-2/api/41dde050-e0b3-478f-b13a-0d5907002ca2/json/9367/RUP-MasterSatker/tipe/12:12/parameter,2024,D236
https://isb.lkpp.go.id/isb-2/api/8004f7b5-208e-4501-9e35-c40ad790aac3/json/9384/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2022,D236
https://isb.lkpp.go.id/isb-2/api/8004f7b5-208e-4501-9e35-c40ad790aac3/json/9384/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2023,D236
https://isb.lkpp.go.id/isb-2/api/8004f7b5-208e-4501-9e35-c40ad790aac3/json/9384/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2024,D236
https://isb.lkpp.go.id/isb-2/api/e50c4086-d59d-4ff7-ab16-9784f389e7ae/json/4876/RUP-KegiatanMaster/tipe/4:12/parameter,2022,D118
https://isb.lkpp.go.id/isb-2/api/e50c4086-d59d-4ff7-ab16-9784f389e7ae/json/4876/RUP-KegiatanMaster/tipe/4:12/parameter,2023,D118
https://isb.lkpp.go.id/isb-2/api/e50c4086-d59d-4ff7-ab16-9784f389e7ae/json/4876/RUP-KegiatanMaster/tipe/4:12/parameter,2024,D118
https://isb.lkpp.go.id/isb-2/api/8bb190cc-2ba0-4b7d-943a-4187bd7c393c/json/4888/RUP-MasterSatker/tipe/12:12/parameter,2024,D118
https://isb.lkpp.go.id/isb-2/api/8bb190cc-2ba0-4b7d-943a-4187bd7c393c/json/4888/RUP-MasterSatker/tipe/12:12/parameter,2023,D118
https://isb.lkpp.go.id/isb-2/api/8bb190cc-2ba0-4b7d-943a-4187bd7c393c/json/4888/RUP-MasterSatker/tipe/12:12/parameter,2022,D118
https://isb.lkpp.go.id/isb-2/api/7fc211cf-6813-42c4-aead-3135876f9484/json/4887/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2024,D118
https://isb.lkpp.go.id/isb-2/api/7fc211cf-6813-42c4-aead-3135876f9484/json/4887/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2023,D118
https://isb.lkpp.go.id/isb-2/api/7fc211cf-6813-42c4-aead-3135876f9484/json/4887/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2022,D118
https://isb.lkpp.go.id/isb-2/api/0cc4d830-04c3-4b35-b93d-e83ef2a84c41/json/4884/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2024,D118
https://isb.lkpp.go.id/isb-2/api/0cc4d830-04c3-4b35-b93d-e83ef2a84c41/json/4884/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2023,D118
https://isb.lkpp.go.id/isb-2/api/0cc4d830-04c3-4b35-b93d-e83ef2a84c41/json/4884/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2022,D118
https://isb.lkpp.go.id/isb-2/api/5264af9d-7a38-4f44-9a75-e67e81c7372f/json/4890/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2024,D118
https://isb.lkpp.go.id/isb-2/api/5264af9d-7a38-4f44-9a75-e67e81c7372f/json/4890/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2023,D118
https://isb.lkpp.go.id/isb-2/api/5264af9d-7a38-4f44-9a75-e67e81c7372f/json/4890/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2022,D118
https://isb.lkpp.go.id/isb-2/api/943b100e-18c5-42e7-b208-3a8a82bb8fb8/json/4885/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2024,D118
https://isb.lkpp.go.id/isb-2/api/943b100e-18c5-42e7-b208-3a8a82bb8fb8/json/4885/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2023,D118
https://isb.lkpp.go.id/isb-2/api/943b100e-18c5-42e7-b208-3a8a82bb8fb8/json/4885/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2022,D118
https://isb.lkpp.go.id/isb-2/api/256a0c1e-39d8-4099-b7a6-9fd0d77e65fc/json/4891/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2024,D118
https://isb.lkpp.go.id/isb-2/api/256a0c1e-39d8-4099-b7a6-9fd0d77e65fc/json/4891/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2023,D118
https://isb.lkpp.go.id/isb-2/api/256a0c1e-39d8-4099-b7a6-9fd0d77e65fc/json/4891/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2022,D118
https://isb.lkpp.go.id/isb-2/api/4917dc89-1e9f-4951-8a90-b0af1976f704/json/4886/RUP-ProgramMaster/tipe/4:12/parameter,2024,D118
https://isb.lkpp.go.id/isb-2/api/4917dc89-1e9f-4951-8a90-b0af1976f704/json/4886/RUP-ProgramMaster/tipe/4:12/parameter,2023,D118
https://isb.lkpp.go.id/isb-2/api/4917dc89-1e9f-4951-8a90-b0af1976f704/json/4886/RUP-ProgramMaster/tipe/4:12/parameter,2022,D118
https://isb.lkpp.go.id/isb-2/api/556ca70d-d54c-4ce4-9a4b-5f2f65bd3cc0/json/7011/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2024,D118
https://isb.lkpp.go.id/isb-2/api/556ca70d-d54c-4ce4-9a4b-5f2f65bd3cc0/json/7011/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2023,D118
https://isb.lkpp.go.id/isb-2/api/556ca70d-d54c-4ce4-9a4b-5f2f65bd3cc0/json/7011/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2022,D118
https://isb.lkpp.go.id/isb-2/api/7519567e-c51c-42c6-ae04-2ad0d18c471a/json/4868/RUP-SubKegiatanMaster/tipe/4:12/parameter,2024,D118
https://isb.lkpp.go.id/isb-2/api/7519567e-c51c-42c6-ae04-2ad0d18c471a/json/4868/RUP-SubKegiatanMaster/tipe/4:12/parameter,2023,D118
https://isb.lkpp.go.id/isb-2/api/7519567e-c51c-42c6-ae04-2ad0d18c471a/json/4868/RUP-SubKegiatanMaster/tipe/4:12/parameter,2022,D118
https://isb.lkpp.go.id/isb-2/api/2adc1e5b-70d3-4d7d-a35b-e7e32ea21ee0/json/3193/RUP-SubKegiatanMaster/tipe/4:12/parameter,2022,D423
https://isb.lkpp.go.id/isb-2/api/2adc1e5b-70d3-4d7d-a35b-e7e32ea21ee0/json/3193/RUP-SubKegiatanMaster/tipe/4:12/parameter,2023,D423
https://isb.lkpp.go.id/isb-2/api/2adc1e5b-70d3-4d7d-a35b-e7e32ea21ee0/json/3193/RUP-SubKegiatanMaster/tipe/4:12/parameter,2024,D423
https://isb.lkpp.go.id/isb-2/api/8cf236a2-cf5f-4933-a321-9d0b6c069f08/json/3195/RUP-SubKomponenMaster/tipe/4:12/parameter,2022,D423
https://isb.lkpp.go.id/isb-2/api/8cf236a2-cf5f-4933-a321-9d0b6c069f08/json/3195/RUP-SubKomponenMaster/tipe/4:12/parameter,2023,D423
https://isb.lkpp.go.id/isb-2/api/8cf236a2-cf5f-4933-a321-9d0b6c069f08/json/3195/RUP-SubKomponenMaster/tipe/4:12/parameter,2024,D423
https://isb.lkpp.go.id/isb-2/api/4a7cbcc0-b116-4b19-93d8-b57da7b71297/json/3200/RUP-KROMaster/tipe/4:12/parameter,2022,D423
https://isb.lkpp.go.id/isb-2/api/4a7cbcc0-b116-4b19-93d8-b57da7b71297/json/3200/RUP-KROMaster/tipe/4:12/parameter,2023,D423
https://isb.lkpp.go.id/isb-2/api/4a7cbcc0-b116-4b19-93d8-b57da7b71297/json/3200/RUP-KROMaster/tipe/4:12/parameter,2024,D423
https://isb.lkpp.go.id/isb-2/api/99aa3106-fa37-4ab5-b839-7d072baf594f/json/3201/RUP-KegiatanMaster/tipe/4:12/parameter,2022,D423
https://isb.lkpp.go.id/isb-2/api/99aa3106-fa37-4ab5-b839-7d072baf594f/json/3201/RUP-KegiatanMaster/tipe/4:12/parameter,2023,D423
https://isb.lkpp.go.id/isb-2/api/99aa3106-fa37-4ab5-b839-7d072baf594f/json/3201/RUP-KegiatanMaster/tipe/4:12/parameter,2024,D423
https://isb.lkpp.go.id/isb-2/api/dd1d2a0b-6774-4d71-b6ea-c8c011450610/json/3203/RUP-ROMaster/tipe/4:12/parameter,2022,D423
https://isb.lkpp.go.id/isb-2/api/dd1d2a0b-6774-4d71-b6ea-c8c011450610/json/3203/RUP-ROMaster/tipe/4:12/parameter,2023,D423
https://isb.lkpp.go.id/isb-2/api/dd1d2a0b-6774-4d71-b6ea-c8c011450610/json/3203/RUP-ROMaster/tipe/4:12/parameter,2024,D423
https://isb.lkpp.go.id/isb-2/api/58fbfa05-a99e-4746-a7e4-86374d5e68db/json/3210/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2022,D423
https://isb.lkpp.go.id/isb-2/api/58fbfa05-a99e-4746-a7e4-86374d5e68db/json/3210/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2023,D423
https://isb.lkpp.go.id/isb-2/api/58fbfa05-a99e-4746-a7e4-86374d5e68db/json/3210/RUP-PaketPenyedia-Terumumkan/tipe/4:12/parameter,2024,D423
https://isb.lkpp.go.id/isb-2/api/737a3771-bc1d-41c3-b79d-d0e4195df06a/json/3211/RUP-PaketAnggaranSwakelola/tipe/4:12/parameter,2022,D423
https://isb.lkpp.go.id/isb-2/api/737a3771-bc1d-41c3-b79d-d0e4195df06a/json/3211/RUP-PaketAnggaranSwakelola/tipe/4:12/parameter,2023,D423
https://isb.lkpp.go.id/isb-2/api/737a3771-bc1d-41c3-b79d-d0e4195df06a/json/3211/RUP-PaketAnggaranSwakelola/tipe/4:12/parameter,2024,D423
https://isb.lkpp.go.id/isb-2/api/14ad4aa1-5858-430a-87cf-88ab28362556/json/3212/RUP-KomponenMaster/tipe/4:12/parameter,2022,D423
https://isb.lkpp.go.id/isb-2/api/14ad4aa1-5858-430a-87cf-88ab28362556/json/3212/RUP-KomponenMaster/tipe/4:12/parameter,2023,D423
https://isb.lkpp.go.id/isb-2/api/14ad4aa1-5858-430a-87cf-88ab28362556/json/3212/RUP-KomponenMaster/tipe/4:12/parameter,2024,D423
https://isb.lkpp.go.id/isb-2/api/7e5d3cd7-645d-417b-a021-b618aa160e28/json/3213/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2022,D423
https://isb.lkpp.go.id/isb-2/api/7e5d3cd7-645d-417b-a021-b618aa160e28/json/3213/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2023,D423
https://isb.lkpp.go.id/isb-2/api/7e5d3cd7-645d-417b-a021-b618aa160e28/json/3213/RUP-PaketSwakelola-Terumumkan/tipe/4:12/parameter,2024,D423
https://isb.lkpp.go.id/isb-2/api/af534ae1-6bef-4ee1-a3bf-ad76485ffa41/json/3214/RUP-ProgramMaster/tipe/4:12/parameter,2022,D423
https://isb.lkpp.go.id/isb-2/api/af534ae1-6bef-4ee1-a3bf-ad76485ffa41/json/3214/RUP-ProgramMaster/tipe/4:12/parameter,2023,D423
https://isb.lkpp.go.id/isb-2/api/af534ae1-6bef-4ee1-a3bf-ad76485ffa41/json/3214/RUP-ProgramMaster/tipe/4:12/parameter,2024,D423
